second,timestamp_hhmmss,label,class,confidence,bbox,frame
587,00:09:47,Forceps,2,0.756246,"[0.684441, 0.464162, 0.0871254, 0.177095]",17639
588,00:09:48,Forceps,2,0.781403,"[0.680616, 0.461197, 0.0894416, 0.173006]",17642
589,00:09:49,Forceps,2,0.797132,"[0.683554, 0.453305, 0.0895397, 0.180865]",17694
590,00:09:50,Forceps,2,0.797175,"[0.679736, 0.468766, 0.0909897, 0.177335]",17726
591,00:09:51,Forceps,2,0.795019,"[0.678304, 0.458519, 0.091599, 0.169266]",17758
592,00:09:52,Forceps,2,0.766757,"[0.677551, 0.464279, 0.0951591, 0.179456]",17760
593,00:09:53,Forceps,2,0.828119,"[0.683589, 0.449156, 0.083976, 0.164204]",17805
594,00:09:54,Forceps,2,0.802129,"[0.679373, 0.46601, 0.0972293, 0.168678]",17845
595,00:09:55,Forceps,2,0.814285,"[0.683596, 0.456704, 0.0863823, 0.155672]",17866
596,00:09:56,Forceps,2,0.826969,"[0.684242, 0.450763, 0.0818089, 0.166197]",17906
597,00:09:57,Forceps,2,0.797954,"[0.683783, 0.454063, 0.0851348, 0.162394]",17915
598,00:09:58,Forceps,2,0.771161,"[0.67759, 0.45075, 0.0911625, 0.183816]",17960
602,00:10:02,Forceps,2,0.883342,"[0.634406, 0.423439, 0.0741968, 0.164564]",18061
603,00:10:03,Forceps,2,0.873445,"[0.671735, 0.471386, 0.106896, 0.140015]",18116
604,00:10:04,Forceps,2,0.835328,"[0.677474, 0.471535, 0.0940802, 0.141855]",18149
605,00:10:05,Forceps,2,0.896451,"[0.68804, 0.459784, 0.0716518, 0.154399]",18176
606,00:10:06,Forceps,2,0.896708,"[0.689708, 0.454975, 0.0703548, 0.156524]",18197
607,00:10:07,Forceps,2,0.858687,"[0.686675, 0.461424, 0.0770395, 0.176771]",18225
608,00:10:08,Forceps,2,0.846878,"[0.69193, 0.461052, 0.0640769, 0.177739]",18244
609,00:10:09,Forceps,2,0.82119,"[0.69617, 0.46185, 0.0566373, 0.180696]",18295
626,00:10:26,Forceps,2,0.893276,"[0.686152, 0.472173, 0.0737987, 0.161587]",18800
627,00:10:27,Forceps,2,0.862144,"[0.67976, 0.467467, 0.0868778, 0.153767]",18829
628,00:10:28,Forceps,2,0.895525,"[0.679727, 0.461642, 0.0854247, 0.176874]",18864
629,00:10:29,Forceps,2,0.889556,"[0.681106, 0.464212, 0.0842698, 0.167502]",18899
630,00:10:30,Forceps,2,0.853496,"[0.680474, 0.464335, 0.0848757, 0.167513]",18901
631,00:10:31,Forceps,2,0.879519,"[0.679254, 0.470504, 0.0881668, 0.15168]",18958
632,00:10:32,Forceps,2,0.880715,"[0.680255, 0.468946, 0.0867676, 0.154714]",18961
636,00:10:36,Forceps,2,0.78976,"[0.658027, 0.508289, 0.104275, 0.114974]",19106
637,00:10:37,Forceps,2,0.833998,"[0.642911, 0.444158, 0.104223, 0.167975]",19130
638,00:10:38,Forceps,2,0.869499,"[0.674444, 0.448863, 0.102226, 0.181489]",19161
639,00:10:39,Forceps,2,0.918826,"[0.68571, 0.467073, 0.0791206, 0.165999]",19189
640,00:10:40,Forceps,2,0.926465,"[0.687365, 0.465142, 0.074025, 0.171382]",19202
641,00:10:41,Forceps,2,0.870008,"[0.691967, 0.468969, 0.0661791, 0.161298]",19235
642,00:10:42,Forceps,2,0.898349,"[0.678864, 0.460571, 0.0903361, 0.165834]",19280
643,00:10:43,Forceps,2,0.833685,"[0.665824, 0.455895, 0.0964102, 0.153635]",19293
647,00:10:47,Frazier,1,0.800487,"[0.66426, 0.478142, 0.11974, 0.129111]",19439
648,00:10:48,Frazier,1,0.81184,"[0.667535, 0.488302, 0.113052, 0.123677]",19453
649,00:10:49,Frazier,1,0.820303,"[0.669109, 0.490115, 0.109246, 0.121319]",19496
650,00:10:50,Frazier,1,0.823406,"[0.671136, 0.486457, 0.105055, 0.115716]",19522
651,00:10:51,Frazier,1,0.8322,"[0.6685, 0.492074, 0.109606, 0.12103]",19556
652,00:10:52,Frazier,1,0.830989,"[0.668414, 0.494904, 0.107899, 0.121992]",19572
653,00:10:53,Frazier,1,0.821269,"[0.666691, 0.492767, 0.110433, 0.120829]",19615
654,00:10:54,Frazier,1,0.827843,"[0.667103, 0.495711, 0.110701, 0.120993]",19635
655,00:10:55,Frazier,1,0.803042,"[0.666569, 0.491803, 0.111665, 0.12208]",19651
656,00:10:56,Frazier,1,0.804736,"[0.669949, 0.49577, 0.108186, 0.120609]",19708
657,00:10:57,Frazier,1,0.845222,"[0.668621, 0.493423, 0.109248, 0.123937]",19714
658,00:10:58,Frazier,1,0.810731,"[0.680343, 0.50676, 0.0859387, 0.0826023]",19751
659,00:10:59,Frazier,1,0.81218,"[0.680125, 0.50398, 0.0842751, 0.0933999]",19786
660,00:11:00,Frazier,1,0.783438,"[0.684412, 0.499899, 0.0753972, 0.0889539]",19805
661,00:11:01,Frazier,1,0.794834,"[0.684808, 0.500184, 0.0761098, 0.0973764]",19850
662,00:11:02,Frazier,1,0.77274,"[0.681366, 0.50311, 0.0840432, 0.0987792]",19875
663,00:11:03,Frazier,1,0.833479,"[0.682333, 0.504226, 0.0778015, 0.0852948]",19913
664,00:11:04,Frazier,1,0.776156,"[0.680753, 0.509067, 0.0843262, 0.0835415]",19924
666,00:11:06,Frazier,1,0.818613,"[0.681229, 0.50684, 0.0856436, 0.0821979]",20001
667,00:11:07,Frazier,1,0.8383,"[0.683484, 0.503441, 0.0772915, 0.0901637]",20021
668,00:11:08,Frazier,1,0.821822,"[0.684341, 0.506073, 0.0741966, 0.082476]",20048
669,00:11:09,Frazier,1,0.783015,"[0.681113, 0.506222, 0.083518, 0.086358]",20072
670,00:11:10,Frazier,1,0.82232,"[0.682269, 0.506608, 0.0768454, 0.0842304]",20116
671,00:11:11,Frazier,1,0.786542,"[0.678344, 0.514812, 0.0836258, 0.0820964]",20131
672,00:11:12,Frazier,1,0.81262,"[0.682746, 0.507426, 0.0765377, 0.0836149]",20179
673,00:11:13,Frazier,1,0.796133,"[0.68343, 0.492957, 0.0822092, 0.105374]",20219
674,00:11:14,Frazier,1,0.822576,"[0.685742, 0.495711, 0.0767991, 0.101893]",20222
675,00:11:15,Frazier,1,0.817952,"[0.686202, 0.500937, 0.0747489, 0.0969959]",20279
676,00:11:16,Frazier,1,0.824529,"[0.685839, 0.500978, 0.0755065, 0.0953277]",20280
677,00:11:17,Frazier,1,0.805354,"[0.681514, 0.499873, 0.084751, 0.109599]",20323
678,00:11:18,Frazier,1,0.837486,"[0.681508, 0.492244, 0.0855742, 0.100847]",20353
679,00:11:19,Frazier,1,0.817034,"[0.682355, 0.505907, 0.0833035, 0.0860678]",20370
738,00:12:18,Frazier,1,0.805359,"[0.658891, 0.489802, 0.105075, 0.0975808]",22165
739,00:12:19,Frazier,1,0.733011,"[0.66515, 0.496738, 0.109762, 0.10666]",22199
740,00:12:20,Frazier,1,0.801054,"[0.664809, 0.489451, 0.107353, 0.117195]",22228
741,00:12:21,Frazier,1,0.787026,"[0.661026, 0.498174, 0.0987993, 0.0953517]",22257
742,00:12:22,Frazier,1,0.784232,"[0.661325, 0.487901, 0.100952, 0.105841]",22267
743,00:12:23,Frazier,1,0.79348,"[0.662854, 0.487878, 0.102577, 0.106946]",22317
744,00:12:24,Frazier,1,0.744066,"[0.662907, 0.488097, 0.103172, 0.111512]",22320
745,00:12:25,Frazier,1,0.804662,"[0.678613, 0.502776, 0.0918562, 0.0948347]",22373
746,00:12:26,Frazier,1,0.81945,"[0.674175, 0.492086, 0.0969299, 0.114496]",22387
747,00:12:27,Forceps,2,0.795787,"[0.666405, 0.469014, 0.090242, 0.123574]",22437
748,00:12:28,Forceps,2,0.789151,"[0.669145, 0.467895, 0.0967161, 0.145095]",22444
749,00:12:29,Forceps,2,0.829664,"[0.67976, 0.461066, 0.0863745, 0.166095]",22474
750,00:12:30,Forceps,2,0.80707,"[0.68049, 0.46513, 0.085672, 0.165948]",22525
751,00:12:31,Forceps,2,0.820724,"[0.67557, 0.469628, 0.0926822, 0.14966]",22538
752,00:12:32,Forceps,2,0.831492,"[0.67424, 0.469743, 0.0934028, 0.142919]",22572
753,00:12:33,Forceps,2,0.831905,"[0.674047, 0.472079, 0.0934479, 0.139504]",22596
754,00:12:34,Forceps,2,0.801731,"[0.665494, 0.464791, 0.0971738, 0.126984]",22623
755,00:12:35,Forceps,2,0.842288,"[0.668631, 0.466141, 0.0931398, 0.138664]",22662
756,00:12:36,Forceps,2,0.854862,"[0.66529, 0.465279, 0.102079, 0.135708]",22690
757,00:12:37,Forceps,2,0.827245,"[0.67449, 0.466971, 0.0934242, 0.143875]",22716
759,00:12:39,Forceps,2,0.796217,"[0.669667, 0.470627, 0.097273, 0.135253]",22787
760,00:12:40,Forceps,2,0.847895,"[0.677624, 0.469475, 0.0891724, 0.138759]",22822
761,00:12:41,Forceps,2,0.837753,"[0.676423, 0.465263, 0.0905769, 0.150671]",22849
762,00:12:42,Forceps,2,0.86106,"[0.68101, 0.468546, 0.085378, 0.168505]",22883
763,00:12:43,Forceps,2,0.859727,"[0.681946, 0.463657, 0.0833403, 0.166958]",22915
764,00:12:44,Forceps,2,0.84472,"[0.68033, 0.454263, 0.0862928, 0.184194]",22942
765,00:12:45,Forceps,2,0.841122,"[0.683092, 0.469225, 0.0808721, 0.160123]",22979
766,00:12:46,Forceps,2,0.848585,"[0.682172, 0.467787, 0.0828232, 0.164484]",22980
781,00:13:01,Frazier,1,0.899791,"[0.672713, 0.475058, 0.0971344, 0.143715]",23441
782,00:13:02,Frazier,1,0.858728,"[0.66908, 0.474188, 0.0991076, 0.150011]",23473
783,00:13:03,Frazier,1,0.863523,"[0.668475, 0.47535, 0.10197, 0.146524]",23503
784,00:13:04,Frazier,1,0.891006,"[0.680601, 0.482604, 0.0897414, 0.126811]",23546
785,00:13:05,Frazier,1,0.861274,"[0.677489, 0.483841, 0.0931408, 0.12753]",23552
786,00:13:06,Frazier,1,0.868516,"[0.675125, 0.473171, 0.0985895, 0.138593]",23608
787,00:13:07,Frazier,1,0.861872,"[0.669167, 0.478673, 0.101425, 0.127403]",23619
788,00:13:08,Frazier,1,0.83243,"[0.66193, 0.484679, 0.113394, 0.125087]",23641
789,00:13:09,Frazier,1,0.852522,"[0.660959, 0.463235, 0.119352, 0.133008]",23671
805,00:13:25,Frazier,1,0.920874,"[0.680158, 0.471295, 0.0889835, 0.151197]",24169
806,00:13:26,Frazier,1,0.8925,"[0.675593, 0.481524, 0.0932121, 0.135659]",24209
807,00:13:27,Frazier,1,0.943712,"[0.681329, 0.463982, 0.0851081, 0.165353]",24237
808,00:13:28,Frazier,1,0.92836,"[0.687316, 0.457792, 0.0724802, 0.172747]",24243
809,00:13:29,Frazier,1,0.942646,"[0.680433, 0.471129, 0.0871719, 0.141261]",24297
810,00:13:30,Frazier,1,0.94195,"[0.67796, 0.47457, 0.0911369, 0.14003]",24305
811,00:13:31,Frazier,1,0.939213,"[0.68634, 0.455018, 0.0742756, 0.180307]",24358
812,00:13:32,Frazier,1,0.946132,"[0.686597, 0.451883, 0.0726045, 0.181921]",24364
813,00:13:33,Frazier,1,0.928412,"[0.691777, 0.457929, 0.0641352, 0.178201]",24419
814,00:13:34,Frazier,1,0.942818,"[0.68758, 0.468938, 0.0717672, 0.148023]",24430
815,00:13:35,Frazier,1,0.91796,"[0.686723, 0.458907, 0.0743584, 0.168397]",24453
816,00:13:36,Frazier,1,0.946284,"[0.680544, 0.473332, 0.0869934, 0.139401]",24500
817,00:13:37,Frazier,1,0.921815,"[0.690191, 0.452249, 0.0657242, 0.18327]",24539
818,00:13:38,Frazier,1,0.934232,"[0.688083, 0.450573, 0.070611, 0.185741]",24551
819,00:13:39,Frazier,1,0.915503,"[0.694657, 0.453321, 0.05728, 0.190915]",24572
820,00:13:40,Frazier,1,0.89578,"[0.697565, 0.45347, 0.0516979, 0.193113]",24601
821,00:13:41,Frazier,1,0.917386,"[0.694945, 0.452974, 0.0578065, 0.189653]",24653
822,00:13:42,Frazier,1,0.909161,"[0.695044, 0.451816, 0.0578492, 0.189691]",24660
823,00:13:43,Frazier,1,0.877554,"[0.686951, 0.463832, 0.0699783, 0.160223]",24707
824,00:13:44,Frazier,1,0.896932,"[0.673261, 0.485149, 0.101605, 0.136383]",24729
825,00:13:45,Frazier,1,0.935539,"[0.673495, 0.459801, 0.0949802, 0.15604]",24769
826,00:13:46,Frazier,1,0.935554,"[0.67025, 0.457255, 0.100833, 0.18167]",24802
827,00:13:47,Frazier,1,0.947942,"[0.674476, 0.45412, 0.0956913, 0.188952]",24814
828,00:13:48,Frazier,1,0.940789,"[0.677545, 0.460339, 0.0938397, 0.165051]",24847
829,00:13:49,Frazier,1,0.906465,"[0.68095, 0.457242, 0.0861776, 0.171741]",24874
830,00:13:50,Frazier,1,0.868094,"[0.678896, 0.46472, 0.0947079, 0.157807]",24913
831,00:13:51,Frazier,1,0.88958,"[0.688535, 0.45487, 0.0729095, 0.190671]",24950
832,00:13:52,Frazier,1,0.747256,"[0.694468, 0.45697, 0.0715733, 0.164279]",24979
834,00:13:54,Frazier,1,0.858217,"[0.68882, 0.460178, 0.068053, 0.177531]",25035
835,00:13:55,Frazier,1,0.780984,"[0.682601, 0.505125, 0.126186, 0.118192]",25073
836,00:13:56,Frazier,1,0.720948,"[0.680335, 0.488444, 0.0950554, 0.118594]",25081
837,00:13:57,Frazier,1,0.899136,"[0.659608, 0.467836, 0.108955, 0.170845]",25139
838,00:13:58,Frazier,1,0.901043,"[0.673682, 0.470514, 0.0949945, 0.154355]",25164
839,00:13:59,Frazier,1,0.900807,"[0.673601, 0.470365, 0.0945164, 0.156922]",25170
840,00:14:00,Frazier,1,0.731522,"[0.637818, 0.434937, 0.0923615, 0.0696752]",25220
841,00:14:01,Frazier,1,0.835113,"[0.664093, 0.512315, 0.110155, 0.103647]",25243
855,00:14:15,Frazier,1,0.753683,"[0.656524, 0.502277, 0.121647, 0.129308]",25675
856,00:14:16,Frazier,1,0.782403,"[0.696613, 0.458406, 0.0682522, 0.160247]",25709
857,00:14:17,Frazier,1,0.830671,"[0.702136, 0.459947, 0.0597849, 0.148383]",25716
858,00:14:18,Frazier,1,0.807046,"[0.672523, 0.495579, 0.0979336, 0.103543]",25755
859,00:14:19,Frazier,1,0.790943,"[0.692197, 0.48757, 0.0757275, 0.098387]",25771
860,00:14:20,Frazier,1,0.714387,"[0.694787, 0.463616, 0.0726391, 0.143441]",25803
861,00:14:21,Frazier,1,0.727829,"[0.68125, 0.488541, 0.0967618, 0.11454]",25840
863,00:14:23,Frazier,1,0.818955,"[0.678503, 0.502258, 0.0873425, 0.086143]",25919
864,00:14:24,Frazier,1,0.81747,"[0.693192, 0.45772, 0.075177, 0.154485]",25929
865,00:14:25,Frazier,1,0.835689,"[0.696134, 0.463606, 0.0694656, 0.154563]",25975
866,00:14:26,Frazier,1,0.815132,"[0.694364, 0.463062, 0.0729202, 0.147953]",25980
867,00:14:27,Frazier,1,0.815638,"[0.694324, 0.458591, 0.0735939, 0.15617]",26014
868,00:14:28,Frazier,1,0.736817,"[0.678572, 0.487337, 0.103106, 0.115118]",26045
871,00:14:31,Frazier,1,0.798268,"[0.687729, 0.465099, 0.0830502, 0.13664]",26153
872,00:14:32,Frazier,1,0.809151,"[0.692841, 0.458584, 0.0767319, 0.146308]",26189
873,00:14:33,Frazier,1,0.806535,"[0.694307, 0.460053, 0.0746813, 0.13924]",26190
874,00:14:34,Frazier,1,0.764587,"[0.691875, 0.46623, 0.078396, 0.136086]",26246
875,00:14:35,Frazier,1,0.750967,"[0.694809, 0.468644, 0.0730461, 0.132507]",26252
876,00:14:36,Frazier,1,0.826594,"[0.697988, 0.453256, 0.0698477, 0.156197]",26285
877,00:14:37,Frazier,1,0.808902,"[0.694104, 0.457274, 0.0757624, 0.15228]",26326
878,00:14:38,Frazier,1,0.818573,"[0.699701, 0.455714, 0.0671518, 0.153055]",26340
931,00:15:31,Frazier,1,0.787203,"[0.679371, 0.479802, 0.0969676, 0.118052]",27941
932,00:15:32,Frazier,1,0.773274,"[0.653879, 0.398204, 0.10624, 0.080858]",27989
933,00:15:33,Frazier,1,0.83435,"[0.664622, 0.424423, 0.102057, 0.0908819]",27994
934,00:15:34,Frazier,1,0.865006,"[0.667758, 0.485458, 0.116432, 0.130587]",28035
935,00:15:35,Frazier,1,0.810669,"[0.67557, 0.493618, 0.103763, 0.115707]",28054
939,00:15:39,Frazier,1,0.70377,"[0.698673, 0.458026, 0.0677303, 0.132]",28170
940,00:15:40,Frazier,1,0.717518,"[0.674191, 0.502527, 0.106449, 0.0930354]",28220
941,00:15:41,Frazier,1,0.758961,"[0.681665, 0.47508, 0.0906633, 0.132739]",28243
942,00:15:42,Frazier,1,0.751123,"[0.669381, 0.506315, 0.11986, 0.0993667]",28287
943,00:15:43,Frazier,1,0.758155,"[0.682285, 0.475785, 0.0910933, 0.130368]",28304
944,00:15:44,Frazier,1,0.73669,"[0.676434, 0.510685, 0.106081, 0.0854562]",28346
945,00:15:45,Frazier,1,0.750679,"[0.674952, 0.489459, 0.104027, 0.117275]",28358
946,00:15:46,Frazier,1,0.767636,"[0.674473, 0.502233, 0.10926, 0.0939331]",28405
947,00:15:47,Frazier,1,0.788895,"[0.688807, 0.486831, 0.076767, 0.111263]",28439
948,00:15:48,Frazier,1,0.792692,"[0.688844, 0.485865, 0.077573, 0.110255]",28440
949,00:15:49,Frazier,1,0.722211,"[0.679098, 0.51263, 0.0965717, 0.0795949]",28488
951,00:15:51,Frazier,1,0.788092,"[0.684905, 0.487909, 0.0855959, 0.105966]",28555
952,00:15:52,Frazier,1,0.781382,"[0.672924, 0.488843, 0.111089, 0.120139]",28572
953,00:15:53,Frazier,1,0.775887,"[0.691159, 0.481012, 0.0770773, 0.111237]",28601
954,00:15:54,Frazier,1,0.821151,"[0.688196, 0.470405, 0.0804217, 0.128167]",28646
955,00:15:55,Frazier,1,0.794465,"[0.683013, 0.483098, 0.0940119, 0.112001]",28654
1018,00:16:58,Frazier,1,0.709026,"[0.663476, 0.502294, 0.127671, 0.100235]",30569
1019,00:16:59,Frazier,1,0.810224,"[0.675213, 0.477035, 0.109685, 0.125062]",30597
1020,00:17:00,Frazier,1,0.798521,"[0.691485, 0.447499, 0.0807191, 0.192263]",30629
1021,00:17:01,Frazier,1,0.826994,"[0.692374, 0.447865, 0.07889, 0.204488]",30644
1022,00:17:02,Frazier,1,0.78622,"[0.692029, 0.45709, 0.0801405, 0.17066]",30660
1023,00:17:03,Frazier,1,0.840123,"[0.698941, 0.460748, 0.0686192, 0.155532]",30707
1024,00:17:04,Frazier,1,0.827248,"[0.687418, 0.483799, 0.084771, 0.112914]",30744
1025,00:17:05,Frazier,1,0.824844,"[0.684939, 0.479503, 0.0902002, 0.116936]",30765
1026,00:17:06,Frazier,1,0.847674,"[0.687162, 0.47881, 0.0851832, 0.121174]",30781
1027,00:17:07,Frazier,1,0.819863,"[0.689409, 0.487282, 0.0820313, 0.106718]",30827
1028,00:17:08,Frazier,1,0.829229,"[0.686606, 0.476328, 0.085072, 0.126779]",30869
1029,00:17:09,Frazier,1,0.816109,"[0.685905, 0.47876, 0.0857552, 0.126943]",30872
1030,00:17:10,Frazier,1,0.841944,"[0.689116, 0.485475, 0.0810984, 0.102624]",30929
1031,00:17:11,Frazier,1,0.842114,"[0.689208, 0.484765, 0.0808334, 0.103142]",30930
1032,00:17:12,Frazier,1,0.755181,"[0.689207, 0.470827, 0.077633, 0.138735]",30971
1033,00:17:13,Frazier,1,0.748283,"[0.694374, 0.469334, 0.0708928, 0.136957]",31005
1034,00:17:14,Frazier,1,0.807845,"[0.699459, 0.459399, 0.0673091, 0.145723]",31025
1035,00:17:15,Frazier,1,0.805071,"[0.687657, 0.46955, 0.0830331, 0.159507]",31079
1036,00:17:16,Frazier,1,0.760197,"[0.693508, 0.46609, 0.0757804, 0.142437]",31090
1050,00:17:30,Microdebrider,3,0.847876,"[0.67632, 0.430183, 0.0979271, 0.252346]",31528
1051,00:17:31,Microdebrider,3,0.85185,"[0.673773, 0.427496, 0.102497, 0.262592]",31530
1052,00:17:32,Microdebrider,3,0.70895,"[0.665029, 0.439435, 0.13736, 0.282076]",31578
1053,00:17:33,Microdebrider,3,0.833922,"[0.657062, 0.458142, 0.138821, 0.185924]",31613
1054,00:17:34,Microdebrider,3,0.89515,"[0.659864, 0.475117, 0.12377, 0.170715]",31648
1055,00:17:35,Microdebrider,3,0.901187,"[0.658387, 0.480452, 0.12561, 0.162724]",31661
1056,00:17:36,Microdebrider,3,0.892632,"[0.660402, 0.486631, 0.116177, 0.157043]",31682
1057,00:17:37,Bovie,0,0.887124,"[0.664172, 0.394933, 0.112501, 0.32042]",31723
1058,00:17:38,Bovie,0,0.876648,"[0.690516, 0.377898, 0.0790794, 0.352317]",31746
1059,00:17:39,Bovie,0,0.88406,"[0.682169, 0.394178, 0.0922941, 0.314623]",31795
1060,00:17:40,Bovie,0,0.896058,"[0.674511, 0.397602, 0.103969, 0.310234]",31819
1061,00:17:41,Bovie,0,0.900848,"[0.674436, 0.396953, 0.101665, 0.311841]",31835
1062,00:17:42,Bovie,0,0.902366,"[0.665825, 0.403122, 0.118189, 0.303977]",31867
1063,00:17:43,Bovie,0,0.884163,"[0.663785, 0.405084, 0.121072, 0.293546]",31896
1064,00:17:44,Bovie,0,0.916911,"[0.666169, 0.40358, 0.111384, 0.302095]",31941
1065,00:17:45,Bovie,0,0.884874,"[0.660589, 0.419764, 0.125947, 0.267969]",31965
1066,00:17:46,Bovie,0,0.868743,"[0.653985, 0.419971, 0.137092, 0.266444]",31992
1067,00:17:47,Bovie,0,0.811412,"[0.663109, 0.417857, 0.122419, 0.27175]",32010
1077,00:17:57,Microdebrider,3,0.903753,"[0.6562, 0.431804, 0.117471, 0.231911]",32338
1078,00:17:58,Microdebrider,3,0.910807,"[0.666903, 0.418867, 0.109641, 0.250655]",32343
1079,00:17:59,Microdebrider,3,0.929324,"[0.677497, 0.417805, 0.0942478, 0.259249]",32371
1080,00:18:00,Microdebrider,3,0.910026,"[0.675522, 0.428941, 0.0944189, 0.23663]",32412
1081,00:18:01,Microdebrider,3,0.837166,"[0.674292, 0.447286, 0.0925153, 0.208204]",32459
1082,00:18:02,Microdebrider,3,0.868382,"[0.656502, 0.439114, 0.121966, 0.216348]",32464
1089,00:18:09,Microdebrider,3,0.868097,"[0.610955, 0.428235, 0.159782, 0.272962]",32699
1090,00:18:10,Microdebrider,3,0.886864,"[0.65181, 0.458076, 0.148117, 0.189159]",32729
1091,00:18:11,Microdebrider,3,0.916203,"[0.656684, 0.451266, 0.139261, 0.206617]",32759
1092,00:18:12,Microdebrider,3,0.919966,"[0.653887, 0.453189, 0.143321, 0.208512]",32788
1093,00:18:13,Microdebrider,3,0.917615,"[0.654498, 0.454019, 0.1436, 0.211446]",32791
1094,00:18:14,Microdebrider,3,0.912836,"[0.654143, 0.456938, 0.142342, 0.20135]",32822
1095,00:18:15,Microdebrider,3,0.904547,"[0.652236, 0.462458, 0.146068, 0.19757]",32878
1096,00:18:16,Microdebrider,3,0.915432,"[0.652605, 0.478034, 0.146961, 0.173453]",32895
1097,00:18:17,Microdebrider,3,0.918504,"[0.652938, 0.481322, 0.147063, 0.168383]",32927
1098,00:18:18,Microdebrider,3,0.913104,"[0.652213, 0.48101, 0.151233, 0.168927]",32946
1099,00:18:19,Microdebrider,3,0.913729,"[0.663419, 0.416597, 0.116637, 0.27868]",32976
1101,00:18:21,Microdebrider,3,0.820615,"[0.695175, 0.438921, 0.0619467, 0.242811]",33055
1102,00:18:22,Microdebrider,3,0.891782,"[0.688545, 0.409814, 0.074362, 0.292358]",33084
1103,00:18:23,Microdebrider,3,0.920974,"[0.689692, 0.410065, 0.0797374, 0.2683]",33119
1104,00:18:24,Microdebrider,3,0.934662,"[0.684837, 0.410729, 0.0886251, 0.269523]",33121
1105,00:18:25,Microdebrider,3,0.90101,"[0.692774, 0.396898, 0.0704508, 0.281158]",33150
1106,00:18:26,Microdebrider,3,0.862788,"[0.691405, 0.408078, 0.0726456, 0.288784]",33207
1107,00:18:27,Microdebrider,3,0.898433,"[0.689199, 0.40648, 0.0750097, 0.288506]",33238
1108,00:18:28,Microdebrider,3,0.898686,"[0.689613, 0.405642, 0.0749153, 0.290727]",33261
1109,00:18:29,Microdebrider,3,0.864945,"[0.693379, 0.405167, 0.0698753, 0.299329]",33298
1110,00:18:30,Microdebrider,3,0.896084,"[0.684711, 0.397273, 0.0847776, 0.306583]",33329
1111,00:18:31,Microdebrider,3,0.925509,"[0.676185, 0.398686, 0.105942, 0.30568]",33336
1114,00:18:34,Frazier,1,0.717453,"[0.664546, 0.492373, 0.11349, 0.123332]",33426
1115,00:18:35,Frazier,1,0.721919,"[0.682417, 0.46226, 0.0913452, 0.15427]",33460
1116,00:18:36,Frazier,1,0.83681,"[0.685563, 0.486182, 0.0842911, 0.112887]",33504
1117,00:18:37,Frazier,1,0.786102,"[0.685309, 0.488625, 0.0846411, 0.111756]",33516
1118,00:18:38,Frazier,1,0.822868,"[0.682977, 0.472285, 0.0869938, 0.12456]",33561
1119,00:18:39,Frazier,1,0.711878,"[0.683425, 0.484229, 0.0887075, 0.115053]",33589
1122,00:18:42,Frazier,1,0.751496,"[0.683115, 0.46933, 0.0877207, 0.169089]",33689
1123,00:18:43,Frazier,1,0.788888,"[0.684231, 0.476674, 0.0863313, 0.130876]",33713
1124,00:18:44,Frazier,1,0.823535,"[0.685434, 0.494666, 0.0862022, 0.104578]",33737
1125,00:18:45,Frazier,1,0.800609,"[0.684459, 0.483063, 0.0874898, 0.115494]",33778
1126,00:18:46,Frazier,1,0.830729,"[0.685162, 0.496385, 0.0869062, 0.103407]",33795
1127,00:18:47,Frazier,1,0.838517,"[0.686703, 0.489059, 0.0832661, 0.116792]",33822
1128,00:18:48,Frazier,1,0.818032,"[0.687562, 0.488459, 0.0814606, 0.117633]",33840
1129,00:18:49,Frazier,1,0.786723,"[0.691954, 0.484115, 0.0827841, 0.109093]",33888
1130,00:18:50,Frazier,1,0.813347,"[0.684507, 0.480045, 0.0863028, 0.124645]",33920
1131,00:18:51,Frazier,1,0.767055,"[0.692754, 0.465241, 0.0776657, 0.156055]",33936
1135,00:18:55,Frazier,1,0.704369,"[0.684069, 0.472958, 0.086121, 0.126991]",34079
1136,00:18:56,Frazier,1,0.808971,"[0.679032, 0.487124, 0.0990765, 0.129198]",34095
1137,00:18:57,Frazier,1,0.790787,"[0.683564, 0.480285, 0.0893478, 0.122375]",34110
1138,00:18:58,Frazier,1,0.714,"[0.686166, 0.47131, 0.083696, 0.132689]",34169
1139,00:18:59,Frazier,1,0.825658,"[0.680107, 0.486781, 0.0963823, 0.116763]",34195
1140,00:19:00,Frazier,1,0.836354,"[0.678663, 0.48523, 0.0998348, 0.120835]",34211
1141,00:19:01,Frazier,1,0.799525,"[0.68185, 0.490844, 0.0926096, 0.120089]",34256
1142,00:19:02,Frazier,1,0.833776,"[0.686523, 0.481645, 0.0842924, 0.123097]",34276
1143,00:19:03,Frazier,1,0.796877,"[0.691661, 0.486693, 0.0792284, 0.169146]",34290
1144,00:19:04,Frazier,1,0.766094,"[0.698231, 0.460853, 0.0735293, 0.130068]",34324
1145,00:19:05,Frazier,1,0.788869,"[0.692451, 0.483685, 0.0784331, 0.164952]",34373
1168,00:19:28,Frazier,1,0.704096,"[0.680474, 0.500299, 0.0888876, 0.105064]",35057
1169,00:19:29,Frazier,1,0.721983,"[0.705813, 0.485921, 0.0525967, 0.152409]",35095
1170,00:19:30,Frazier,1,0.73824,"[0.679305, 0.50941, 0.0893243, 0.0823871]",35107
